Mecanismo de Participación Social en Guarderías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resultados de las visitas realizadas (abril-noviembre 2022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No. ,Mes,OOAD,Localidad,Esquema,Número,Nombre,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Puntos máximos,Puntos alcanzados,%,No. de Padres,Horas 
367,jun-22,11GUANAJUATO                         ,11001ABASOLO,U,307,Centro de Desarrollo Infantil Arbolito,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
368,jun-22,11GUANAJUATO                         ,11017IRAPUATO,U,464,Pasitos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,39,38,97.44%,5,10
369,jun-22,12GUERRERO                           ,12001ACAPULCO DE JUÁREZ,U,1177,Londres,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
370,jun-22,12GUERRERO                           ,12001ACAPULCO DE JUÁREZ,U,221,"Centro de Desarrollo Infantil El Ábaco, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
371,jun-22,13HIDALGO                            ,13048PACHUCA DE SOTO    ,U,359,"Personal Academico de la Universidad Autónoma del Estado Hidalgo, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
372,jun-22,13HIDALGO                            ,13048PACHUCA DE SOTO    ,U,1413,"Colegio Franco Canadiense, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
373,jun-22,13HIDALGO                            ,13048PACHUCA DE SOTO    ,U,267,"Lissú Estancia Infantil, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
374,jun-22,13HIDALGO                            ,13048PACHUCA DE SOTO    ,U,1257,Jardín de Niños Anhelo Plantel Bosques,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,4,8
375,jun-22,14JALISCO                            ,14120ZAPOPAN,U,1088,El Pequeño Mundo Feliz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,39,36,92.31%,5,10
376,jun-22,14JALISCO                            ,14053LAGOS DE MORENO,U,1089,Cualcan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,5,10
377,jun-22,14JALISCO                            ,14120ZAPOPAN,U,1102,El Mundo de los Pequeños,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,5,10
378,jun-22,14JALISCO                            ,14039GUADALAJARA,U,1176,Kitti,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
379,jun-22,14JALISCO                            ,14093TEPATITLAN DE MORELOS,U,1179,Imagina,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
380,jun-22,14JALISCO                            ,14039GUADALAJARA,U,1182,PILTZINTLI I,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
381,jun-22,14JALISCO                            ,14120ZAPOPAN,U,1185,Piltzintli II,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
382,jun-22,14JALISCO                            ,14120ZAPOPAN,U,1188,Aprendiendo a Ser Bebé,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
383,jun-22,14JALISCO                            ,14039GUADALAJARA,U,113,Jardín de Niños el Sueño de Cri Cri,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,7,14
384,jun-22,14JALISCO                            ,14070EL SALTO,U,236,Traviesos en Acción,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
385,jun-22,14JALISCO                            ,14039GUADALAJARA,U,1054,DIDI     ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
386,jun-22,14JALISCO                            ,14039GUADALAJARA,U,1055,Fromación y Desarrollo Infantil,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,3,6
387,jun-22,14JALISCO                            ,14023ZAPOTLÁN EL GRANDE        ,U,1058,Reivindicación Social de los Trabajadores Universitarios IV (CUSUR),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
388,jun-22,14JALISCO                            ,14120ZAPOPAN,U,1070,Cuida Arco Alejandro,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,7,14
389,jun-22,14JALISCO                            ,14098SAN PEDRO TLAQUEPAQUE         ,U,1072,Recreo Infantil Portbar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
390,jun-22,16MICHOACÁN DE OCAMPO                         ,16053MORELIA,U,203,"Estancia Infantil El Ratón Miguelito, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
391,jun-22,16MICHOACÁN DE OCAMPO                         ,16053MORELIA,U,547,"Centro de Educación Infantil Nueva 
Chapultepec, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
392,jun-22,16MICHOACÁN DE OCAMPO                         ,16053MORELIA,U,686,"Centro de Estimulación y Formación
 Integral Insight",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,4,8
393,jun-22,16MICHOACÁN DE OCAMPO                         ,16052LÁZARO CÁRDENAS,U,1323,"El Edén de los Querubines, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
394,jun-22,16MICHOACÁN DE OCAMPO                         ,16053MORELIA,U,238,"Estimulación Integral Gestalt, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,8,16
395,jun-22,16MICHOACÁN DE OCAMPO                         ,16006APATZINGÁN,U,690,"Estancia Infantil y Preescolar Grillito
 Cantor de Apatzingán, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
396,jun-22,16MICHOACÁN DE OCAMPO                         ,16053MORELIA,U,795,"Estancia Infantil Fenasib Michoacán, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
397,jun-22,16MICHOACÁN DE OCAMPO                         ,16075LOS REYES,U,796,"CICINDELA, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
398,jun-22,16MICHOACÁN DE OCAMPO                         ,16108ZAMORA,U,1324,"Servicios y Cuidado para los Niños, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
399,jun-22,17MORELOS                            ,17007CUERNAVACA,U,824,La Tierra de los Pequeños,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
400,jun-22,17MORELOS                            ,17007CUERNAVACA,U,825,Yollitzin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,5,10
401,jun-22,17MORELOS                            ,17007CUERNAVACA,U,826,Lowry Educación,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
402,jun-22,17MORELOS                            ,17007CUERNAVACA,U,38,Garabatitos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,6,12
403,jun-22,18NAYARIT                       ,18017TEPIC,U,653,Turikita,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
404,jun-22,18NAYARIT                       ,18017TEPIC,U,654,Waikaripa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,7,14
405,jun-22,18NAYARIT                       ,18017TEPIC,U,659,Nuetsi,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
406,jun-22,19NUEVO LEÓN                           ,19009CADEREYTA JIMÉNEZ,U,1219,Mi Pequeño Bebé,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
407,jun-22,19NUEVO LEÓN                           ,19039MONTERREY,U,1633,Guarderías La Aldea,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
408,jun-22,19NUEVO LEÓN                           ,19026GUADALUPE,U,1170,"Guardería Iluminando Mi Mundo Mágico, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,3,6
409,jun-22,19NUEVO LEÓN                           ,19039MONTERREY,U,351,"Baby Care House, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
410,jun-22,19NUEVO LEÓN                           ,19039MONTERREY,U,770,"Jardín de Niños y Guardería Juan Escutia, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
411,jun-22,19NUEVO LEÓN                           ,19039MONTERREY,U,565,"Educafille Instituto, S.C.",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,39,37,94.87%,7,14
412,jun-22,19NUEVO LEÓN                           ,19046SAN NICOLÁS DE LOS GARZA,U,448,"Asociación Guardería Infantil San Nicolás, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
413,jun-22,21PUEBLA                            ,21156TEHUACÁN,U,806,Guarderia Infantil Ytzia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
414,jun-22,21PUEBLA                            ,21114PUEBLA ,U,1100,Estancia Infantil Zicuidali,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
415,jun-22,21PUEBLA                            ,21174TEZIUTLÁN,U,1278,Guardería Khamadi,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
416,jun-22,21PUEBLA                            ,21140SAN PEDRO CHOLULA,U,692,Guardería Citlali de Cholula,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,4,8
417,jun-22,22QUERÉTARO                   ,22014QUERÉTARO,U,680,CENDI Palmas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
418,jun-22,22QUERÉTARO                   ,22014QUERÉTARO,U,782,CENDI El Rocío,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
419,jun-22,22QUERÉTARO                   ,22014QUERÉTARO,U,1175,Desarrollo InfantilI Izcalotl,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
420,jun-22,22QUERÉTARO                   ,22014QUERÉTARO,U,39,"Siglo XXI, Carrillo",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
421,jun-22,22QUERÉTARO                   ,22014QUERÉTARO,U,131,"Siglo XXI, Bernardo Quintana",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,37,94.87%,5,10
422,jun-22,22QUERÉTARO                   ,22014QUERÉTARO,U,567,Ocampo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
423,jun-22,23QUINTANA ROO                      ,23008SOLIDARIDAD,U,1156,Guarderías Pequeños Risueños S.C.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
424,jun-22,23QUINTANA ROO                      ,23005BENITO JUÁREZ         ,U,1318,Administración y Educación Siglo XXI S.C.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
425,jun-22,24SAN LUIS POTOSÍ                   ,24020MATEHUALA,U,1299,Futuro Infantil,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
426,jun-22,24SAN LUIS POTOSÍ                   ,24024RIOVERDE,U,1483,Mi Granjita,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
427,jun-22,24SAN LUIS POTOSÍ                   ,24020MATEHUALA,U,1539,Mi Granjita No. 2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
428,jun-22,24SAN LUIS POTOSÍ                   ,24028SAN LUIS POTOSÍ                 ,U,1636,"Mi Primer Cole, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,5,10
429,jun-22,25SINALOA                        ,25011GUASAVE,U,41,"Guardería SALY, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
430,jun-22,25SINALOA                        ,25001AHOME,U,551,"Guardería Infantil Solidaridad, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,6,12
431,jun-22,25SINALOA                        ,25012MAZATLÁN ,U,1119,"Comité de Damas Pro Guardería Participativa, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
432,jun-22,25SINALOA                        ,25006CULIACÁN      ,U,1122,Guardería Participativa CANIRAC Culiacán A.C.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,4,8
433,jun-22,25SINALOA                        ,25006CULIACÁN      ,U,1516,"Proyecto de Educación Integral, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
434,jun-22,25SINALOA                        ,25001AHOME,E,2,"Walbro de los Mochis, S. de R.L. de C.V.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
435,jun-22,25SINALOA                        ,25011GUASAVE,U,1120,"Estancia Infantil CANACINTRA, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
436,jun-22,25SINALOA                        ,25001AHOME,U,1157,"Guardería Infantil del Sector Industrial de CANACINTRA los Mochis, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,37,94.87%,3,6
437,jun-22,26SONORA                             ,26042NAVOJOA,U,254,Estancia Infantil Club Rotario,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
438,jun-22,26SONORA                             ,26018CAJEME ,U,255,Guardería Infantil Pininos II,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
439,jun-22,26SONORA                             ,26018CAJEME ,U,256,Guardería Infantil Pininos 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
440,jun-22,26SONORA                             ,26018CAJEME ,U,258,Estancia Infantil Pekes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
441,jun-22,26SONORA                             ,26030HERMOSILLO  ,U,937,"Educación y Desarrollo Infantil, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
442,jun-22,26SONORA                             ,26043NOGALES,U,1001,Estancia Infantil Momentos Preciosos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
443,jun-22,26SONORA                             ,26002AGUA PRIETA,U,1006,Mundo Mágico,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
444,jun-22,26SONORA                             ,26043NOGALES,U,1194,Guardería Soldaditos y Muñecas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
445,jun-22,26SONORA                             ,26042NAVOJOA,U,155,Guardería Infantil Mi Castillito,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
446,jun-22,27TABASCO                            ,27004CENTRO,U,1533,Juego y Aprendo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,6,12
447,jun-22,27TABASCO                            ,27004CENTRO,U,72,"Colegio Hersor, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
448,jun-22,27TABASCO                            ,27004CENTRO,U,170,Casa de los Abuelos,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,37,94.87%,4,8
449,jun-22,28TAMAULIPAS                         ,28041VICTORIA ,U,121,Preciosos Momentos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
450,jun-22,28TAMAULIPAS                         ,28041VICTORIA ,U,395,Guardería de Ciudad Victoria,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
451,jun-22,28TAMAULIPAS                         ,28040VALLE HERMOSO,U,1017,Guardería Infantil Bosque Mágico,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,6,12
452,jun-22,28TAMAULIPAS                         ,28038TAMPICO    ,U,1023,"Guardería Participativa Centro Universitario Tampico, A.C.",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,39,35,89.74%,7,14
453,jun-22,28TAMAULIPAS                         ,28003ALTAMIRA ,U,1032,Mi Pequeño Serafin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
454,jun-22,28TAMAULIPAS                         ,28032REYNOSA,U,1038,"TOUI, Guardería Infantil",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
455,jun-22,28TAMAULIPAS                         ,28009CIUDAD MADERO    ,U,1241,Colegio Bilingüe Sharbel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
456,jun-22,28TAMAULIPAS                         ,28022MATAMOROS  ,U,1316,Con Ojos de Niño,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
457,jun-22,28TAMAULIPAS                         ,28041VICTORIA ,U,82,Guardería La Aldea,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
458,jun-22,28TAMAULIPAS                         ,28033RÍO BRAVO,U,83,"El Carrusel de R.B., S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
459,jun-22,28TAMAULIPAS                         ,28032REYNOSA,U,1036,Guardería Infantil el Mundo de los Niños,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,39,35,89.74%,7,14
460,jun-22,28TAMAULIPAS                         ,28022MATAMOROS  ,U,358,Centro de Desarrollo Mundo Infantil,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,37,94.87%,3,6
461,jun-22,28TAMAULIPAS                         ,28022MATAMOROS  ,U,1022,"Angeles del Universo, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
